ENSEMBL,mean.nrc.f,mean.nrc.m,pvalue,stderr,foldchangesMF,log2FoldChangeMF,ENTREZID,SYMBOL
FBgn0031381,514.6949368,444.2763482,0.023536845,23.35316169,-1.158501772,-0.212260251,33374,Npc2a
FBgn0031384,285.2281072,347.9671837,0.003202062,13.24510391,1.219961059,0.286835098,33377,CG4238
FBgn0003557,689.2633339,501.5881721,1.55E-05,14.9328615,-1.374161857,-0.458551943,33379,Su(dx)
FBgn0028952,22.56011828,60.81467404,0.000110721,4.288756203,2.695671773,1.430644844,48440,Kebab
FBgn0031388,0,102.2228512,0.000355527,14.14134497,Inf,Inf,33384,CG12674
FBgn0027509,221.0694015,299.7490706,0.001300463,13.8875813,1.355904836,0.439255927,33389,TBCD
FBgn0031392,491.8729171,992.5606664,0.000463332,72.72417005,2.017920955,1.012869663,33390,AIF
FBgn0031393,7.152568336,15.02305539,0.036452326,2.934861279,2.100372157,1.070644977,33391,CG15382
FBgn0085203,28.9346826,19.11872798,0.002895999,2.03026082,-1.513420905,-0.597813278,5740699,CG34174
FBgn0031399,157.0383377,218.0635703,0.000301889,8.193561193,1.388600857,0.473631967,33399,mio
FBgn0031401,305.9980956,728.761482,1.90E-06,23.50714011,2.381588292,1.251924035,33401,papi
FBgn0267378,550.7076464,815.0949294,8.53E-05,28.30344727,1.480086457,0.565681452,33402,sau
FBgn0031407,0,332.4499214,2.76E-05,29.217576,Inf,Inf,33408,CG4270
FBgn0031409,0,97.36007353,1.43E-05,7.636435322,Inf,Inf,33410,CG4271
FBgn0051949,0,322.7311021,2.01E-05,26.84362662,Inf,Inf,319042,CG31949
FBgn0031414,210.8640136,416.1927321,0.004155198,45.74702344,1.973749456,0.980938868,3771890,eys
FBgn0031419,35.52091792,14.1311488,3.35E-05,1.944011762,-2.513661022,-1.329790109,33422,CG15390
FBgn0031420,143.7871424,226.7693747,0.000801207,13.35190782,1.577118586,0.657291143,33423,Atxn7
FBgn0031422,26.24072635,10.20289191,0.001555536,2.931087313,-2.571891045,-1.362829526,33425,PIG-Wa
FBgn0031424,121.1653772,207.695163,0.00167588,16.0466231,1.714146134,0.777490107,33427,VGlut
FBgn0031428,69.18352873,137.0066423,0.00033816,9.296905987,1.98033614,0.985745333,33431,CG9886
FBgn0264988,0,23.56465283,0.01894695,7.397787636,Inf,Inf,14462674,CG44139
FBgn0031435,145.1197572,13.76200346,0.008187588,33.87066583,-10.54495863,-3.398481531,33442,Elba2
FBgn0031437,210.8156516,272.7124778,0.010907447,17.03075935,1.293606408,0.371398731,33444,Arpc5
FBgn0250835,17.43875071,325.2185443,4.63E-06,19.90907426,18.64918822,4.221040927,33446,CG15394
FBgn0031440,0,107.6829098,1.09E-05,8.057654657,Inf,Inf,33447,CG15395
FBgn0264433,0,18.67148779,1.80E-05,1.524019544,Inf,Inf,14462678,CG43851
FBgn0031442,0,98.82731083,1.52E-05,7.830179278,Inf,Inf,33449,Prosbeta4R1
FBgn0031444,0,143.0274387,1.35E-06,7.507681105,Inf,Inf,33452,Trf4
FBgn0051690,39.05375972,51.94701858,0.015258296,3.839015592,1.330141296,0.411579506,33455,CG31690
FBgn0031449,561.6112443,945.6083356,0.010182046,104.0020792,1.683741815,0.751670932,326154,CG31689
FBgn0031450,258.9005029,388.8437929,0.000772242,20.76311328,1.501904355,0.586792942,33458,Hrs
FBgn0031458,105.59341,123.4320636,0.048221978,7.211624771,1.168937187,0.225197408,33467,aph-1
FBgn0031461,186.7366141,336.9263445,0.036834466,56.16878387,1.80428646,0.851428409,33474,daw
FBgn0031462,0.47483332,744.9427583,7.42E-07,35.30969767,1568.85106,10.61549268,33475,CG2964
FBgn0031468,4.320050939,43.07839214,0.000114938,4.37418525,9.971732452,3.317844175,33481,CG2975
FBgn0031472,0,46.66226346,1.74E-06,2.555296934,Inf,Inf,33485,CG2983
FBgn0015521,3017.528833,1119.615145,6.42E-06,129.7790551,-2.695148281,-1.430364649,33487,RpS21
FBgn0031474,393.7142863,607.4693397,9.17E-05,23.17889417,1.542919221,0.625662532,33488,CG2991
FBgn0031476,0.33220816,1074.743479,3.95E-07,45.82493595,3235.15075,11.65961722,33490,CG8813
FBgn0031478,381.8565126,490.3988556,0.004194902,24.23122837,1.284249029,0.360924983,33492,CG8814
FBgn0051950,18.94409589,84.85968361,5.19E-05,6.465541557,4.479479207,2.163331011,319043,Sbat
FBgn0041111,412.6207864,797.0049298,6.31E-05,39.02258225,1.93156757,0.949772147,33496,lilli
FBgn0010263,975.315121,1980.063601,0.000220387,127.4169562,2.030178307,1.021606442,33498,Rbp9
FBgn0260639,95.27510347,134.4920581,0.0139896,11.43709523,1.411618074,0.497349808,33501,gammaTub23C
FBgn0031484,136.3615862,178.6007695,0.001333421,7.491755167,1.309758668,0.38930101,33503,CG3165
FBgn0025109,83.19570493,107.75703,0.04529839,9.747271642,1.295223475,0.373201039,44441,Bem46
FBgn0025681,411.8837877,531.174734,0.000892776,19.59155091,1.289622825,0.366949184,48421,CG3558
FBgn0031490,22.81700611,61.97344671,0.00423969,8.760806728,2.716107732,1.441540704,33511,CG17264
FBgn0031492,213.4140096,133.5830758,0.002711518,16.29279171,-1.597612634,-0.675917647,33513,CG3542
FBgn0031498,57.97613986,209.0577195,5.17E-06,9.957938129,3.605926853,1.850370132,33519,CG17260
FBgn0031500,120.8647009,171.9254615,0.000561699,7.6862397,1.422462143,0.508390258,33521,CG17221
FBgn0031501,6.159201559,757.8474388,2.32E-06,43.2300236,123.0431301,6.9430203,33522,CG17261
FBgn0042627,2157.827261,5019.487458,0.000402053,404.9179767,2.326176682,1.217960679,117361,FASN2
FBgn0283427,5644.256896,13129.03546,0.006589749,1839.859146,2.326087508,1.217905372,33524,FASN1
FBgn0005779,0.147159511,97.39187824,6.23E-06,6.616512352,661.8116478,9.370276873,49780,PpD6
FBgn0031504,0.147159511,208.3237377,7.78E-06,14.71050222,1415.632172,10.46723074,33527,CG15403
FBgn0014906,452.8339794,885.1476117,1.02E-06,21.62352208,1.954684613,0.966935848,33532,Hydr2
FBgn0031513,0,42.24024646,5.54E-05,4.191615079,Inf,Inf,33538,CG3347
FBgn0031517,182.5799007,394.0246563,0.001103308,36.15825859,2.158094373,1.109757955,33542,CG15406
FBgn0031520,61.02977384,232.819198,3.15E-05,15.44984993,3.814846154,1.931624877,33545,CG8837
FBgn0053281,24.47849246,85.62784408,0.001355884,10.88092551,3.498084868,1.806565291,2768938,CG33281
FBgn0053282,23.25816908,43.73950286,0.006613577,5.038546583,1.880608173,0.911199293,2768939,CG33282
FBgn0031526,0.879562055,719.2572474,4.04E-05,67.4604976,817.744744,9.675506771,33551,CG8838
FBgn0085204,0.144892335,100.350134,1.77E-05,8.155029043,692.5841428,9.435845546,5740264,CG34175
FBgn0031531,0.18504865,313.6359244,1.61E-05,25.08305128,1694.883616,10.72697049,33557,CG8840
FBgn0051952,0,448.56773,3.11E-06,27.10744316,Inf,Inf,326179,CG31952
FBgn0031534,244.5658423,280.178694,0.017034467,10.89081728,1.145616622,0.19612433,33560,Snx1
FBgn0051776,0,9.920280857,0.001569441,1.816193467,Inf,Inf,33568,CG31776
FBgn0031544,532.7317152,593.4552465,0.030262228,21.51556897,1.1139852,0.155730066,33573,CG17593
FBgn0031546,1.317782883,1019.865238,6.86E-07,47.67619129,773.9250916,9.596050124,33575,CG8851
FBgn0031548,46.96208882,94.21125865,0.004192506,10.54674767,2.006113037,1.004402899,33577,CG8852
FBgn0031550,2.170505557,16.57738142,0.000129855,1.66162642,7.637566909,2.933113114,33579,IFT57
FBgn0024244,115.7544194,249.7955866,5.55E-05,13.30461115,2.15797883,1.109680712,49638,drm
FBgn0264363,0,12.46636875,1.18E-06,0.639849302,Inf,Inf,14462685,CG43815
FBgn0015663,46.63411142,60.95964733,0.014467872,4.211443873,1.307190069,0.386468928,44058,Ugt36A1
FBgn0085369,14.74102123,27.15527607,0.041106907,4.789635838,1.842157042,0.881396055,5740176,Drgx
FBgn0259954,0,15.5858411,0.007149753,3.900151752,Inf,Inf,8674117,CG42464
FBgn0259955,0,26.14525096,0.000396753,3.69046983,Inf,Inf,8674015,CG42465
FBgn0259956,0.147159511,36.03569861,0.000939997,5.952136105,244.8750913,7.93590222,8674059,Sfp24C1
FBgn0259957,0,12.24958411,0.00113686,2.106829885,Inf,Inf,8673960,CG42467
FBgn0262621,0,93.32046502,0.002504955,18.74390373,Inf,Inf,12798551,CG43145
FBgn0031564,5.702425036,16.87310042,0.005870848,2.678063915,2.958934193,1.565077611,33595,CG2816
FBgn0003386,84.69065826,186.9264898,0.000281254,13.5508912,2.207167752,1.142196283,33599,Shaw
FBgn0031568,16.24617664,35.75022047,0.001237838,3.409948977,2.200531317,1.137851904,33600,CG10019
FBgn0263846,65.34102561,128.5249302,2.55E-05,5.478195005,1.966986728,0.975987224,33601,CG43707
FBgn0263842,0,4.890795533,8.10E-06,0.348015124,Inf,Inf,14462687,CG43703
FBgn0004893,127.3922477,200.2305887,0.002094728,14.11595982,1.571764312,0.6523849,33602,bowl
FBgn0051960,0,49.3290434,0.000291313,6.580280229,Inf,Inf,319047,CG31960
FBgn0021800,401.1396375,236.1005338,0.000184577,20.27130289,-1.699020459,-0.764703225,47399,Reph
FBgn0003430,18.03745949,27.2394411,0.024116309,3.070890266,1.510159516,0.594700947,33607,slp1
FBgn0004567,5.768974293,11.99820765,0.001085737,1.061960487,2.079781784,1.056432165,33608,slp2
FBgn0000547,525.2856924,322.9694776,7.99E-05,21.40922398,-1.626425185,-0.701704461,33619,ed
FBgn0031585,0.33220816,1441.132315,8.36E-06,103.0732176,4338.040082,12.08282767,33622,CG2955
FBgn0003941,6907.202835,3565.33125,5.86E-05,334.8633447,-1.93732429,-0.954065468,33629,RpL40
FBgn0265269,0.21741291,484.0781332,5.33E-07,21.70587375,2226.538131,11.1205866,33630,CG15425
FBgn0010473,267.6234639,445.6124821,0.003265499,37.72728842,1.665072545,0.735585035,46015,tutl
FBgn0028482,442.3202396,740.4043154,0.01319155,85.73160709,1.673910097,0.743222045,33635,bdl
FBgn0031596,0,105.9531355,4.16E-06,6.728095307,Inf,Inf,33637,CG15429
FBgn0027560,3282.754695,6655.22264,0.002909929,698.2174105,2.027328649,1.019579982,33642,Tps1
FBgn0262358,0,25.44942912,1.13E-05,1.918225271,Inf,Inf,12798557,CG43056
FBgn0031603,42.65547465,56.62277172,0.006761034,3.452613939,1.327444418,0.408651454,33647,CG15432
FBgn0031604,236.1831794,132.997275,0.000748642,16.39145372,-1.775849764,-0.828509536,33649,Elp3
FBgn0040705,18.55880421,73.73622715,0.000520721,8.189740139,3.973113046,1.990269843,50178,ND-B8
FBgn0031611,74.14461559,115.7247746,0.003071285,8.703667631,1.560798093,0.642283921,33658,FIG4
FBgn0083938,0,2803.904662,1.88E-05,230.5627658,Inf,Inf,4379888,BG642163
FBgn0031617,0,968.6212087,2.58E-05,84.10964968,Inf,Inf,33665,CG15635
FBgn0264342,0,23.47804547,1.06E-05,1.749217282,Inf,Inf,14462699,CG43798
FBgn0085380,30.96799022,53.91164127,0.009551906,6.124438017,1.740882792,0.799819074,5740672,CG34351
FBgn0260428,0,739.8956914,6.31E-06,50.45363329,Inf,Inf,8674082,CG42523
FBgn0031628,21.48845959,26.13186566,0.033518039,1.691657848,1.216088364,0.282248062,33677,CG3294
FBgn0031632,623.8157929,1213.644574,4.12E-05,55.56145591,1.945517551,0.960153995,33681,CG15628
FBgn0031636,117.5751623,219.7936872,0.000274096,13.48524007,1.869388763,0.902566627,33685,CG12194
FBgn0031638,91.67605607,243.9515928,0.000137353,17.73947855,2.661017536,1.411978018,33687,CG11927
FBgn0031643,241.6042848,305.5144152,0.045551348,25.40457614,1.264523994,0.338594412,33693,CG3008
FBgn0031644,0.402461559,244.1703903,1.39E-06,12.85205293,606.6924525,9.244821554,33694,CG15625
FBgn0031645,636.159302,845.6898925,0.040021135,80.22312229,1.329368116,0.410740657,33695,CG3036
FBgn0031650,2.15606079,5.655791708,0.022421307,1.146271457,2.62320605,1.391331134,33702,CG14044
FBgn0031659,192.2227481,461.7862918,0.000134191,31.27286348,2.402349859,1.264446269,33714,CG14043
FBgn0031670,372.1292081,513.2223414,0.002302741,27.86482244,1.379150925,0.463780344,33725,SelT
FBgn0000299,3629.540844,2232.705303,0.030854677,497.5244625,-1.62562468,-0.70099421,33727,Col4a1
FBgn0031676,103.9149661,191.3590951,0.000122356,9.979139862,1.841496969,0.880879023,33734,senju
FBgn0014857,619.206908,774.6667321,0.002800539,31.93619237,1.251062806,0.323154218,31848,His3.3B
FBgn0031683,218.4539048,529.3817744,1.67E-05,25.04871196,2.42331111,1.276979633,33743,CG4230
FBgn0031689,170.3235557,325.0728869,0.001333509,27.44747292,1.908560948,0.932485258,33749,Cyp28d1
FBgn0031692,362.8066217,612.1378076,0.019031953,78.36110328,1.687228874,0.754655689,33752,TpnC25D
FBgn0031693,143.1594106,321.6561004,0.001158946,30.81374137,2.246838675,1.167896541,33754,Cyp4ac1
FBgn0031694,75.27567701,108.4367443,0.037945367,12.50587057,1.440528317,0.526598021,33755,Cyp4ac2
FBgn0031695,58.43975113,118.0097093,0.005924378,14.30928991,2.019339696,1.013883623,33756,Cyp4ac3
FBgn0031696,177.3515497,275.3128397,0.005561954,23.21419409,1.55235655,0.634459958,33758,Bub1
FBgn0016076,708.8988088,1071.651187,0.000832944,58.79759548,1.511712495,0.596183787,33759,vri
FBgn0015031,2300.419584,2990.609177,0.034788207,254.0407812,1.300027698,0.378542362,46040,cype
FBgn0016920,17.93679988,28.04627937,0.006381346,2.467742415,1.563616674,0.644886875,33768,nompC
FBgn0261963,48.8584966,30.08020475,0.035581349,6.955213722,-1.62427407,-0.699795085,33770,mid
FBgn0031707,1.871800998,48.4747261,0.000124036,5.331259788,25.89737165,4.69473378,33771,CG14020
FBgn0000318,508.0484525,702.937668,0.00458299,44.32281015,1.3836036,0.468430673,43938,cl
FBgn0051915,89.40193678,53.3205529,0.000239637,4.64546055,-1.676688105,-0.745614346,319025,CG31915
FBgn0002525,583.53237,350.4538528,0.000820848,37.67464802,-1.665076201,-0.735588203,33782,Lam
FBgn0031717,77.03287122,191.5187011,0.003722032,24.92996654,2.486194505,1.313939169,33783,Oscillin
FBgn0031719,0,2.218848972,0.003777314,0.484645543,Inf,Inf,33785,CG18269
FBgn0031724,0.294319021,1462.127216,1.05E-05,108.8276507,4967.831198,12.27840044,33792,CG18266
FBgn0031728,0.809308656,5021.214675,3.77E-07,212.4920484,6204.325924,12.59905876,33796,Hsp60C
FBgn0031729,0,62.55699503,2.22E-06,3.5705754,Inf,Inf,33797,CG12511
FBgn0054011,0.21741291,4.701343116,0.003492346,0.963641169,21.62402926,4.434563464,3885619,CG34011
FBgn0024191,69.57277101,146.1059251,6.49E-05,7.806852282,2.100044644,1.070419998,44238,sip1
FBgn0031736,186.0477062,124.1911257,0.000992679,10.36613307,-1.498075689,-0.583110517,33805,CG11030
FBgn0031735,99.49062605,28.21230166,0.00090167,11.72834016,-3.526498024,-1.818236231,33804,CG11029
FBgn0031740,113.6875655,96.35026945,0.040455153,6.658444784,-1.179940297,-0.238713863,33809,CG7239
FBgn0262999,0,31.12732185,5.60E-05,3.09426501,Inf,Inf,12798569,CG43307
FBgn0085410,29.50296811,51.52990569,0.001305583,3.89088446,1.746600732,0.80454985,33812,TrissinR
FBgn0265785,0.294319021,29.31436934,1.20E-05,2.208143492,99.60066192,6.638083425,19836004,CG44574
FBgn0262814,0.18504865,103.5107494,7.37E-08,3.324286994,559.3704662,9.127660274,12798570,CG43185
FBgn0031746,0.804774306,4240.003154,8.46E-06,303.9059393,5268.561788,12.36319347,33815,CG9029
FBgn0043362,185.4553589,372.0801307,0.000116616,21.11641654,2.00630563,1.004541395,33819,bchs
FBgn0015381,0.479367671,2.482494145,0.019195872,0.630897567,5.178684954,2.372585794,33823,dsf
FBgn0031752,309.2979493,501.0435288,4.67E-05,18.46508689,1.619938089,0.695938677,33825,CG9044
FBgn0003980,3685.536837,2.14103094,0.000983673,616.2033595,-1721.384202,-10.74935342,33827,Vm26Ab
FBgn0031757,0.988832427,372.5568396,1.51E-06,19.87134326,376.7643836,8.55751878,33832,Ucp4C
FBgn0031758,0.21741291,115.5659182,3.91E-07,4.911042464,531.5503962,9.05406267,33833,Ucp4B
FBgn0001942,9516.241218,7189.760052,0.000318605,315.4514545,-1.323582588,-0.404448218,33835,eIF4A
FBgn0031760,17.80310611,36.20053203,0.000212895,2.318542631,2.033382928,1.02388193,33838,Tsp26A
FBgn0031769,394.4364341,61.73775969,0.001617969,61.27398149,-6.388900991,-2.675567782,33850,CG9135
FBgn0031770,30.67352239,50.37512008,0.005449482,4.648376467,1.642299813,0.715717525,33851,CG13995
FBgn0031772,64.2586595,201.7628015,1.84E-05,11.26281856,3.139853882,1.650697423,33853,CG13994
FBgn0031774,63.7889064,264.9744141,1.20E-06,10.35361098,4.153926271,2.05447561,33855,CG9147
FBgn0031776,164.763401,134.4536923,0.019288027,9.557630124,-1.225428609,-0.293286438,33857,Pfdn1
FBgn0266449,588.2233482,797.6551458,0.001693671,38.91889932,1.356041286,0.439401104,33859,Kr-h2
FBgn0031784,0.18504865,608.1061784,2.25E-06,34.76921053,3286.19625,11.68220292,33867,CG9222
FBgn0031785,1.242995134,1265.375834,1.09E-06,64.00213661,1018.005461,9.991529586,33868,CG13991
FBgn0031786,0,288.5875107,6.71E-05,29.61409607,Inf,Inf,33869,CG13989
FBgn0053531,15.55144621,26.7428317,0.007563978,2.835445196,1.719636318,0.782103485,3346209,Ddr
FBgn0031791,16.43963053,26.39433073,0.042535425,3.878721321,1.605530652,0.683050209,33874,AANATL2
FBgn0260452,0,72.37685846,1.63E-05,5.806267838,Inf,Inf,33879,CG13984
FBgn0265778,312.7445191,580.5274619,0.001567535,49.01375302,1.856235446,0.892379714,33881,PDZ-GEF
FBgn0015623,5220.55993,9462.84856,0.001963581,811.6690446,1.812611805,0.858069986,33883,Cpr
FBgn0043854,115.8581056,6.583184627,0.001749687,20.43689236,-17.59909713,-4.137429512,33890,slam
FBgn0031808,21.55387547,50.68374276,0.00060271,4.442961728,2.351490934,1.23357577,33892,Nepl5
FBgn0263278,185.5940441,222.4761583,0.049933082,15.06685108,1.198724665,0.261500324,33897,Fic
FBgn0031815,302.967175,371.1582737,0.018506541,21.28313734,1.225077515,0.292873036,33900,frj
FBgn0027496,274.4596605,347.4463106,0.005320821,17.13272524,1.265928515,0.340195941,33908,epsilonCOP
FBgn0031831,0.511731931,356.8553061,2.91E-06,21.30360562,697.3481322,9.445735252,33919,COX5BL
FBgn0263916,606.543881,306.9748037,0.000112106,33.65920858,-1.975875133,-0.982491778,33921,Ent2
FBgn0085374,0,21.08424519,0.000741417,3.343194935,Inf,Inf,5740402,CG34345
FBgn0028467,345.2902484,562.262563,0.000988964,36.33494157,1.628376607,0.703434401,33932,CG11070
FBgn0031851,222.2910519,79.25682288,0.000176685,17.43112932,-2.804692944,-1.487842834,33943,Aatf
FBgn0031853,1.387887469,1678.500202,1.90E-06,93.28016632,1209.392144,10.2400664,33946,TTLL3B
FBgn0031858,51.87668734,615.2546953,1.18E-05,42.75627836,11.85994571,3.5680255,33951,CG17378
FBgn0017551,170.6005637,81.34603067,0.022503897,29.26111556,-2.097220508,-1.068478558,33959,Rca1
FBgn0086451,592.8989039,120.3709618,2.71E-07,18.91331072,-4.925597461,-2.30029873,33960,l(2)k09022
FBgn0031866,64.44030849,122.9447805,0.002432895,11.68220133,1.907886281,0.931975182,33962,Nlg2
FBgn0031868,281.6186872,109.3541947,5.81E-06,11.58005656,-2.575289298,-1.364734508,33964,Rat1
FBgn0004838,4106.808301,2304.596701,3.67E-07,75.92233435,-1.782007368,-0.833503302,33968,Hrb27C
FBgn0262877,0.989822955,19.75012533,2.90E-05,1.662602141,19.95318984,4.318547498,12798583,CG43232
FBgn0020616,233.7754888,143.9264858,0.000112719,10.10510942,-1.624270109,-0.699791567,33974,SA
FBgn0031875,167.0181247,35.33338441,0.001757058,24.64841018,-4.726921224,-2.240900822,33976,CG3430
FBgn0031877,86.02824959,63.79510643,0.003691038,4.833025976,-1.348508599,-0.431364721,33978,Hmgcl
FBgn0021944,271.5897217,352.9010776,0.001896623,15.45074041,1.299390402,0.377834953,44701,Coprox
FBgn0263026,0,86.36451155,1.45E-06,4.587700757,Inf,Inf,12798298,CG43321
FBgn0263027,31.86767627,78.4280199,0.000873874,7.615765145,2.46105236,1.299275352,33984,CG43322
FBgn0003046,30.86290966,2.240046978,0.004925106,6.609344076,-13.77779571,-3.784273187,33985,Pcp
FBgn0266666,366.5221835,320.9052592,0.034325701,16.72832758,-1.142150753,-0.191753085,50428,Sem1
FBgn0031887,8.901782029,1.966079625,0.01518066,2.062599192,-4.527681339,-2.178772424,33993,Ugt307A1
FBgn0051909,0.58198533,57.50701177,0.001331328,10.0934393,98.8117893,6.626611276,319020,CG31909
FBgn0031902,61.75879932,125.5583719,0.000160721,7.644125347,2.033044252,1.023641617,34010,Wnt6
FBgn0002938,1645.084866,2718.354787,0.003805851,234.7919672,1.652410063,0.724571751,34012,ninaC
FBgn0031905,1.788230666,646.7548963,2.14E-12,3.629360369,361.6730821,8.498542418,34014,gudu
FBgn0031907,174.8248397,312.8786861,0.003202953,29.14677262,1.789669515,0.8396932,34016,CG5171
FBgn0031908,659.5670299,1350.961064,0.00010948,77.35787519,2.048254389,1.034394906,34017,CG5177
FBgn0283658,2623.296654,3977.030174,0.00615265,327.8456512,1.516042865,0.600310545,34021,muc
FBgn0031914,1122.818809,1656.916421,0.027691816,184.8057814,1.475675691,0.561375695,34023,CG5973
FBgn0031920,0.370097299,1077.713502,7.67E-06,75.95436446,2911.973431,11.50778148,34029,CG6441
FBgn0083141,0,130.9746404,4.66E-05,12.60758832,Inf,Inf,34035,Spn28B
FBgn0031925,117.9058508,1368.050066,7.70E-08,40.51832791,11.60290228,3.536413813,34036,Cyp4d21
FBgn0262880,0,110.3211525,0.000564621,16.6228339,Inf,Inf,12798301,CG43235
FBgn0041181,221.7485738,359.2289651,0.020946855,44.2582592,1.619983204,0.695978855,34045,Tep3
FBgn0031941,0,116.8667082,2.04E-05,9.7486989,Inf,Inf,34054,ATPsynGL
FBgn0267689,2.997733706,765.2214778,6.04E-06,51.58351163,255.2666624,7.995861325,26067063,CG46025
FBgn0031945,16.39822058,30.53602434,0.026767788,4.848232498,1.862154749,0.896972969,34058,CG7191
FBgn0031946,0.18504865,950.0965651,1.32E-06,49.68269453,5134.306936,12.32595383,34061,CG7164
FBgn0031947,258.1513176,132.1537054,0.005181234,29.40928296,-1.953417173,-0.966000085,34062,CG7154
FBgn0261800,753.5089046,426.8360613,0.008151115,84.14906543,-1.765335624,-0.819942493,34068,LanB1
FBgn0027515,507.1035289,734.6852398,0.00010214,25.15179595,1.448787472,0.534845976,34069,CG7115
FBgn0004177,1647.377608,1332.102194,3.23E-05,28.47359429,-1.236675096,-0.306466519,45959,mts
FBgn0031954,0,162.2083848,2.19E-08,4.258688113,Inf,Inf,34072,CG14537
FBgn0040099,35.09710091,75.79715266,0.001331159,7.216393682,2.159641415,1.110791788,53542,lectin-28C
FBgn0083968,191.364921,71.29313844,9.37E-06,8.759529031,-2.6841983,-1.424491257,4379884,CG34132
FBgn0031977,241.6621602,170.0959201,0.003572028,15.45201312,-1.420740486,-0.506643055,34095,baf
FBgn0031981,164.1639358,333.2272341,2.50E-06,9.845717552,2.029844329,1.02136909,34099,Megf8
FBgn0261822,1367.981984,1826.162657,0.017938525,141.9062631,1.334931804,0.416766043,318841,Bsg
FBgn0031986,1.093568448,119.8345305,1.55E-07,4.326160409,109.5811887,6.775856349,34105,CG8673
FBgn0261064,109.0636523,145.4830989,0.018627451,11.38522727,1.33392836,0.415681188,34110,Rbsn-5
FBgn0264953,255.8037819,325.4117497,0.024165291,23.24179736,1.272114694,0.34722875,34112,Piezo
FBgn0031996,182.0656569,155.1522884,0.02438908,9.007719222,-1.173464206,-0.230773836,34115,CG8460
